employee_id,worker_name,hire_date,effective_date,reason,job_profile_from,job_profile_to,job_level_from,job_level_to,base_pay_from,base_pay_to,department_from,department_to,grade_from,grade_to,is_manager_from,is_manager_to,gender,minority_status,age,days_in_job_before_change,days_in_position_before_change,active,diverse
E00105,Finley Brown,08/13/2012,04/22/2015,Promotion > New Job > Higher Level,VP,Senior Manager,Professional,Senior Professional,62061.08,68506.54,Marketing,Operations,5,6,0,0,Male,Non-Minority,37,589,1092,Yes,Non-Minority
E00438,Emery Young,02/03/2012,08/19/2013,Demotion > New Job > Lower Level,Analyst I,Senior Specialist,Professional,Entry,79913.69,72876.26,Product,Product,7,6,0,0,Male,Non-Minority,65,364,955,Yes,Non-Minority
E00438,Emery Young,02/03/2012,02/14/2014,Lateral Move > New Job > Same Level,Senior Specialist,Senior Specialist,Entry,Entry,72876.26,74550.28,Product,Product,6,6,0,0,Male,Non-Minority,65,370,172,No,Non-Minority
E00438,Emery Young,02/03/2012,12/20/2015,Lateral Move > New Job > Same Level,Senior Specialist,Associate,Entry,Entry,74550.28,74842.68,Product,Product,6,6,0,0,Male,Non-Minority,65,1506,1495,No,Non-Minority
E00438,Emery Young,02/03/2012,12/16/2013,Lateral Move > New Job > Same Level,Associate,Senior Director,Entry,Entry,74842.68,78221.58,Product,Product,6,6,0,0,Male,Non-Minority,65,1254,261,No,Non-Minority
E00042,Parker Lewis,04/26/2017,12/21/2018,Promotion > New Job > Higher Level,Senior Specialist,Senior Associate,Senior Professional,Manager,91441.35,97099.51,Customer Service,Customer Service,7,9,0,1,Female,Minority,65,484,351,Yes,Minority
E00042,Parker Lewis,04/26/2017,03/26/2020,Promotion > New Job > Higher Level,Senior Associate,Senior Associate,Manager,Senior Manager,97099.51,114211.42,Customer Service,Customer Service,9,11,1,1,Female,Minority,65,1344,187,Yes,Minority
E00042,Parker Lewis,04/26/2017,09/29/2018,Promotion > New Job > Higher Level,Senior Associate,Senior Specialist,Senior Manager,Director,114211.42,128717.66,Customer Service,Customer Service,11,12,1,1,Female,Minority,65,373,1041,Yes,Minority
E00375,Skyler Clark,01/05/2017,10/23/2018,Lateral Move > New Job > Same Level,Senior Analyst,Director,Manager,Manager,95442.73,98964.35,Human Resources,Human Resources,10,10,1,1,Female,Minority,43,347,1121,Yes,Minority
E00375,Skyler Clark,01/05/2017,01/21/2018,Promotion > New Job > Higher Level,Director,Coordinator,Manager,Senior Manager,98964.35,114905.27,Human Resources,Human Resources,10,11,1,1,Female,Minority,43,553,894,Yes,Minority
E00375,Skyler Clark,01/05/2017,04/07/2018,Demotion > New Job > Lower Level,Coordinator,Senior Associate,Senior Manager,Manager,114905.27,98913.65,Human Resources,Human Resources,11,10,1,1,Female,Minority,43,822,1292,Yes,Minority
E00375,Skyler Clark,01/05/2017,07/24/2020,Promotion > New Job > Higher Level,Senior Associate,Coordinator,Manager,Senior Manager,98913.65,113114.84,Human Resources,Risk Management,10,12,1,1,Female,Minority,43,563,522,Yes,Minority
E00375,Skyler Clark,01/05/2017,01/19/2019,Lateral Move > New Job > Same Level,Coordinator,Senior Associate,Senior Manager,Senior Manager,113114.84,111471.9,Risk Management,Risk Management,12,12,1,1,Female,Minority,43,1559,307,Yes,Minority
E00375,Skyler Clark,01/05/2017,11/16/2022,Promotion > New Job > Higher Level,Senior Associate,Senior Director,Senior Manager,Director,111471.9,117143.26,Risk Management,Marketing,12,13,1,1,Female,Minority,43,1157,1032,Yes,Minority
E00317,Blake Scott,12/24/2015,07/18/2017,Demotion > New Job > Lower Level,Administrator,Director,Senior Professional,Professional,75322.14,72530.81,Communications,Communications,8,7,0,0,Male,Non-Minority,33,1666,1086,Yes,Non-Minority
E00317,Blake Scott,12/24/2015,10/29/2017,Promotion > New Job > Higher Level,Director,Senior Director,Professional,Senior Professional,72530.81,83671.49,Communications,Communications,7,9,0,0,Male,Non-Minority,33,988,709,Yes,Non-Minority
E00317,Blake Scott,12/24/2015,06/20/2017,Promotion > New Job > Higher Level,Senior Director,Analyst I,Senior Professional,Manager,83671.49,89550.84,Communications,Risk Management,9,10,0,1,Male,Non-Minority,33,1605,475,Yes,Non-Minority
E00317,Blake Scott,12/24/2015,02/15/2017,Promotion > New Job > Higher Level,Analyst I,Senior Specialist,Manager,Senior Manager,89550.84,100491.05,Risk Management,Sales,10,11,1,1,Male,Non-Minority,33,1462,1193,Yes,Non-Minority
E00317,Blake Scott,12/24/2015,01/17/2018,Promotion > New Job > Higher Level,Senior Specialist,Manager,Senior Manager,Director,100491.05,110051.54,Sales,Sales,11,12,1,1,Male,Non-Minority,33,1044,134,Yes,Non-Minority
E00317,Blake Scott,12/24/2015,04/14/2018,Promotion > New Job > Higher Level,Manager,Manager,Director,VP,110051.54,130450.95,Sales,Sales,12,13,1,1,Male,Non-Minority,33,1173,1055,No,Non-Minority
E00151,Logan Young,04/11/2013,11/27/2014,Lateral Move > New Job > Same Level,Senior Analyst,Administrator,Entry,Entry,59898.19,61154.01,Marketing,IT,5,5,0,0,Male,Minority,52,982,194,No,Minority
E00172,Riley Garcia,10/14/2012,10/18/2013,Lateral Move > New Job > Same Level,Specialist,Senior Specialist,Manager,Manager,109781.15,108374.46,Customer Service,Customer Service,12,12,1,1,Male,Non-Minority,36,1031,1105,Yes,Non-Minority
E00172,Riley Garcia,10/14/2012,05/29/2015,Promotion > New Job > Higher Level,Senior Specialist,Senior Manager,Manager,Senior Manager,108374.46,114394.94,Customer Service,Customer Service,12,14,1,1,Male,Non-Minority,36,1390,1342,Yes,Non-Minority
E00172,Riley Garcia,10/14/2012,07/09/2016,Lateral Move > New Job > Same Level,Senior Manager,Senior Specialist,Senior Manager,Senior Manager,114394.94,113964.06,Customer Service,Finance,14,14,1,1,Male,Non-Minority,36,1360,736,Yes,Non-Minority
E00236,Charlie White,12/15/2010,01/16/2012,Promotion > New Job > Higher Level,Manager,Manager,Senior Manager,Director,128561.87,152208.46,Sales,Sales,13,15,1,1,Female,Non-Minority,39,419,1103,Yes,Non-Minority
E00236,Charlie White,12/15/2010,09/12/2013,Lateral Move > New Job > Same Level,Manager,VP,Director,Director,152208.46,159168.57,Sales,Sales,15,15,1,1,Female,Non-Minority,39,1073,132,Yes,Non-Minority
E00236,Charlie White,12/15/2010,11/09/2012,Demotion > New Job > Lower Level,VP,Manager,Director,Senior Manager,159168.57,141252.78,Sales,Operations,15,14,1,1,Female,Non-Minority,39,655,1129,Yes,Non-Minority
E00236,Charlie White,12/15/2010,03/08/2013,Promotion > New Job > Higher Level,Manager,VP,Senior Manager,Director,141252.78,167845.08,Operations,Operations,14,16,1,1,Female,Non-Minority,39,1525,1049,Yes,Non-Minority
E00236,Charlie White,12/15/2010,09/08/2012,Lateral Move > New Job > Same Level,VP,Senior Specialist,Director,Director,167845.08,174864.72,Operations,Operations,16,16,1,1,Female,Non-Minority,39,1033,1468,Yes,Non-Minority
E00073,Sage White,07/14/2018,01/14/2020,Promotion > New Job > Higher Level,Director,Director,Entry,Professional,113959.57,133328.51,Engineering,Engineering,14,16,0,0,Female,Non-Minority,25,604,668,No,Non-Minority
E00073,Sage White,07/14/2018,06/20/2021,Promotion > New Job > Higher Level,Director,Senior Analyst,Professional,Senior Professional,133328.51,153335.58,Engineering,Sales,16,17,0,0,Female,Non-Minority,25,1420,1097,No,Non-Minority
E00073,Sage White,07/14/2018,02/05/2020,Promotion > New Job > Higher Level,Senior Analyst,Associate,Senior Professional,Manager,153335.58,182692.93,Sales,Sales,17,17,0,1,Female,Non-Minority,25,608,1230,No,Non-Minority
E00073,Sage White,07/14/2018,10/18/2019,Promotion > New Job > Higher Level,Associate,Senior Analyst,Manager,Senior Manager,182692.93,201659.75,Sales,Research,17,17,1,1,Female,Non-Minority,25,537,1121,No,Non-Minority
E00073,Sage White,07/14/2018,09/17/2019,Demotion > New Job > Lower Level,Senior Analyst,Analyst II,Senior Manager,Manager,201659.75,192562.08,Research,Research,17,16,1,1,Female,Non-Minority,25,1444,554,Yes,Non-Minority
E00073,Sage White,07/14/2018,11/19/2020,Promotion > New Job > Higher Level,Analyst II,Coordinator,Manager,Senior Manager,192562.08,216238.51,Research,Research,16,17,1,1,Female,Non-Minority,25,907,185,Yes,Non-Minority
E00338,Drew Scott,04/26/2013,09/09/2014,Lateral Move > New Job > Same Level,VP,Administrator,Senior Professional,Senior Professional,113640.75,118498.01,Risk Management,Risk Management,14,14,0,0,Male,Minority,26,1235,1327,No,Minority
E00338,Drew Scott,04/26/2013,03/11/2016,Promotion > New Job > Higher Level,Administrator,Manager,Senior Professional,Manager,118498.01,136979.05,Risk Management,Risk Management,14,15,0,1,Male,Minority,26,1116,317,Yes,Minority
E00338,Drew Scott,04/26/2013,11/28/2014,Promotion > New Job > Higher Level,Manager,Senior Analyst,Manager,Senior Manager,136979.05,160750.6,Risk Management,Human Resources,15,16,1,1,Male,Minority,26,1470,331,No,Minority
E00338,Drew Scott,04/26/2013,06/20/2015,Demotion > New Job > Lower Level,Senior Analyst,VP,Senior Manager,Manager,160750.6,155675.41,Human Resources,Engineering,16,15,1,1,Male,Minority,26,1084,1126,Yes,Minority
E00338,Drew Scott,04/26/2013,02/09/2017,Promotion > New Job > Higher Level,VP,Administrator,Manager,Senior Manager,155675.41,167062.19,Engineering,Engineering,15,16,1,1,Male,Minority,26,462,341,Yes,Minority
E00014,Elliot Brown,11/28/2015,07/09/2017,Promotion > New Job > Higher Level,Administrator,Coordinator,Professional,Senior Professional,89629.72,104452.94,Customer Service,Risk Management,7,9,0,0,Female,Minority,62,1150,789,Yes,Minority
E00014,Elliot Brown,11/28/2015,09/16/2017,Promotion > New Job > Higher Level,Coordinator,Coordinator,Senior Professional,Manager,104452.94,111011.03,Risk Management,Risk Management,9,10,0,1,Female,Minority,62,1029,828,Yes,Minority
E00290,Hayden White,06/20/2021,05/26/2023,Promotion > New Job > Higher Level,Senior Director,Senior Specialist,Senior Professional,Manager,75957.67,81482.96,Sales,Sales,7,8,0,1,Male,Minority,63,1792,557,Yes,Minority
E00290,Hayden White,06/20/2021,11/08/2022,Promotion > New Job > Higher Level,Senior Specialist,Manager,Manager,Senior Manager,81482.96,90609.98,Sales,Sales,8,10,1,1,Male,Minority,63,1237,1487,Yes,Minority
E00290,Hayden White,06/20/2021,06/29/2024,Lateral Move > New Job > Same Level,Manager,Coordinator,Senior Manager,Senior Manager,90609.98,94783.64,Sales,Sales,10,10,1,1,Male,Minority,63,200,1149,Yes,Minority
E00290,Hayden White,06/20/2021,11/09/2022,Promotion > New Job > Higher Level,Coordinator,Coordinator,Senior Manager,Director,94783.64,104332.67,Sales,Sales,10,11,1,1,Male,Minority,63,516,978,Yes,Minority
E00290,Hayden White,06/20/2021,10/23/2022,Lateral Move > New Job > Same Level,Coordinator,Senior Analyst,Director,Director,104332.67,105118.15,Sales,Research,11,11,1,1,Male,Minority,63,1356,208,No,Minority
E00476,Rowan Young,06/29/2013,01/29/2015,Promotion > New Job > Higher Level,Coordinator,Administrator,Manager,Senior Manager,108281.71,128082.91,Engineering,Engineering,10,12,1,1,Female,Minority,30,803,732,Yes,Minority
E00476,Rowan Young,06/29/2013,06/16/2015,Promotion > New Job > Higher Level,Administrator,Director,Senior Manager,Director,128082.91,150375.81,Engineering,Engineering,12,13,1,1,Female,Minority,30,480,917,Yes,Minority
E00476,Rowan Young,06/29/2013,12/28/2016,Promotion > New Job > Higher Level,Director,Director,Director,VP,150375.81,177915.18,Engineering,Engineering,13,14,1,1,Female,Minority,30,1515,995,Yes,Minority
E00294,Logan White,02/07/2016,08/01/2017,Lateral Move > New Job > Same Level,Senior Director,Senior Specialist,Professional,Professional,75297.94,78470.79,Customer Service,Customer Service,6,6,0,0,Male,Non-Minority,26,1768,494,Yes,Non-Minority
E00294,Logan White,02/07/2016,12/11/2017,Promotion > New Job > Higher Level,Senior Specialist,VP,Professional,Senior Professional,78470.79,82829.49,Customer Service,Customer Service,6,7,0,0,Male,Non-Minority,26,1652,348,Yes,Non-Minority
E00294,Logan White,02/07/2016,01/07/2020,Promotion > New Job > Higher Level,VP,Senior Associate,Senior Professional,Manager,82829.49,89626.49,Customer Service,Customer Service,7,9,0,1,Male,Non-Minority,26,1247,787,Yes,Non-Minority
E00294,Logan White,02/07/2016,08/30/2020,Promotion > New Job > Higher Level,Senior Associate,Senior Manager,Manager,Senior Manager,89626.49,94422.7,Customer Service,Customer Service,9,10,1,1,Male,Non-Minority,26,1393,619,No,Non-Minority
E00294,Logan White,02/07/2016,06/15/2018,Promotion > New Job > Higher Level,Senior Manager,Analyst II,Senior Manager,Director,94422.7,109433.68,Customer Service,Customer Service,10,12,1,1,Male,Non-Minority,26,1679,212,Yes,Non-Minority
E00294,Logan White,02/07/2016,04/13/2021,Demotion > New Job > Lower Level,Analyst II,Analyst II,Director,Senior Manager,109433.68,96714.02,Customer Service,Customer Service,12,11,1,1,Male,Non-Minority,26,277,1423,Yes,Non-Minority
E00071,Morgan Young,11/18/2019,07/04/2021,Promotion > New Job > Higher Level,Analyst II,Associate,Senior Professional,Manager,85980.07,97661.78,Finance,Operations,9,11,0,1,Female,Non-Minority,47,1707,1281,Yes,Non-Minority
E00037,Hayden King,06/14/2017,05/20/2019,Lateral Move > New Job > Same Level,Analyst I,Specialist,Senior Professional,Senior Professional,87926.14,89449.92,Engineering,Engineering,7,7,0,0,Female,Non-Minority,52,792,672,No,Non-Minority
E00037,Hayden King,06/14/2017,04/26/2020,Lateral Move > New Job > Same Level,Specialist,Senior Director,Senior Professional,Senior Professional,89449.92,92574.88,Engineering,Engineering,7,7,0,0,Female,Non-Minority,52,466,863,Yes,Non-Minority
E00037,Hayden King,06/14/2017,05/13/2021,Lateral Move > New Job > Same Level,Senior Director,Director,Senior Professional,Senior Professional,92574.88,95502.64,Engineering,Customer Service,7,7,0,0,Female,Non-Minority,52,574,829,Yes,Non-Minority
E00037,Hayden King,06/14/2017,12/30/2020,Promotion > New Job > Higher Level,Director,Senior Specialist,Senior Professional,Manager,95502.64,102377.21,Customer Service,Customer Service,7,8,0,1,Female,Non-Minority,52,347,278,Yes,Non-Minority
E00037,Hayden King,06/14/2017,10/19/2018,Promotion > New Job > Higher Level,Senior Specialist,Manager,Manager,Senior Manager,102377.21,121140.54,Customer Service,Customer Service,8,10,1,1,Female,Non-Minority,52,339,846,Yes,Non-Minority
E00037,Hayden King,06/14/2017,05/08/2024,Promotion > New Job > Higher Level,Manager,Senior Specialist,Senior Manager,Director,121140.54,137886.51,Customer Service,Customer Service,10,12,1,1,Female,Non-Minority,52,720,1286,Yes,Non-Minority
E00118,Sydney Taylor,02/03/2012,12/24/2013,Promotion > New Job > Higher Level,Coordinator,Manager,Senior Professional,Manager,84276.33,101087.5,Legal,Legal,6,8,0,1,Male,Non-Minority,30,1678,943,No,Non-Minority
E00118,Sydney Taylor,02/03/2012,07/18/2013,Lateral Move > New Job > Same Level,Manager,Manager,Manager,Manager,101087.5,100087.16,Legal,Supply Chain,8,8,1,1,Male,Non-Minority,30,444,1141,Yes,Non-Minority
E00118,Sydney Taylor,02/03/2012,01/21/2016,Promotion > New Job > Higher Level,Manager,Analyst I,Manager,Senior Manager,100087.16,115517.66,Supply Chain,Supply Chain,8,9,1,1,Male,Non-Minority,30,1708,411,Yes,Non-Minority
E00118,Sydney Taylor,02/03/2012,03/22/2016,Demotion > New Job > Lower Level,Analyst I,Director,Senior Manager,Manager,115517.66,103736.38,Supply Chain,Supply Chain,9,8,1,1,Male,Non-Minority,30,1016,315,Yes,Non-Minority
E00109,Quinn Williams,06/25/2017,12/31/2018,Promotion > New Job > Higher Level,Administrator,Senior Associate,Professional,Senior Professional,81585.12,86157.34,Sales,Operations,7,9,0,0,Female,Minority,57,946,711,Yes,Minority
E00480,Morgan Clark,07/15/2011,03/19/2013,Promotion > New Job > Higher Level,Manager,Senior Specialist,Professional,Senior Professional,75480.14,88212.17,Marketing,IT,7,8,0,0,Female,Minority,61,279,714,No,Minority
E00480,Morgan Clark,07/15/2011,04/30/2013,Promotion > New Job > Higher Level,Senior Specialist,Analyst I,Senior Professional,Manager,88212.17,95045.22,IT,IT,8,9,0,1,Female,Minority,61,430,1211,Yes,Minority
E00480,Morgan Clark,07/15/2011,06/28/2014,Promotion > New Job > Higher Level,Analyst I,Director,Manager,Senior Manager,95045.22,112206.96,IT,IT,9,10,1,1,Female,Minority,61,814,1248,Yes,Minority
E00036,River Walker,04/22/2012,10/11/2013,Demotion > New Job > Lower Level,Senior Analyst,VP,Professional,Entry,129128.01,122875.04,Operations,Operations,13,12,0,0,Male,Minority,37,1420,361,Yes,Minority
E00036,River Walker,04/22/2012,09/10/2013,Lateral Move > New Job > Same Level,VP,Manager,Entry,Entry,122875.04,124759.14,Operations,Operations,12,12,0,0,Male,Minority,37,1546,1009,Yes,Minority
E00036,River Walker,04/22/2012,02/21/2014,Promotion > New Job > Higher Level,Manager,Director,Entry,Professional,124759.14,132668.53,Operations,Operations,12,14,0,0,Male,Minority,37,1018,883,Yes,Minority
E00036,River Walker,04/22/2012,08/11/2014,Promotion > New Job > Higher Level,Director,Consultant,Professional,Senior Professional,132668.53,146048.11,Operations,Research,14,16,0,0,Male,Minority,37,1087,658,Yes,Minority
E00080,Drew Lewis,01/11/2021,02/25/2022,Promotion > New Job > Higher Level,Analyst II,Coordinator,Director,VP,133619.76,154475.31,Operations,Operations,16,17,1,1,Male,Non-Minority,32,1760,722,Yes,Non-Minority
E00080,Drew Lewis,01/11/2021,08/08/2023,Promotion > New Job > Higher Level,Coordinator,Senior Manager,VP,VP,154475.31,177119.4,Operations,IT,17,17,1,1,Male,Non-Minority,32,1361,198,Yes,Non-Minority
E00080,Drew Lewis,01/11/2021,12/14/2024,Promotion > New Job > Higher Level,Senior Manager,Analyst I,VP,VP,177119.4,205916.14,IT,IT,17,17,1,1,Male,Non-Minority,32,426,1438,Yes,Non-Minority
E00251,Jamie Lewis,02/14/2013,02/23/2014,Promotion > New Job > Higher Level,Senior Analyst,Administrator,Professional,Senior Professional,92015.94,107475.87,Research,Supply Chain,9,11,0,0,Male,Non-Minority,49,1366,999,Yes,Non-Minority
E00251,Jamie Lewis,02/14/2013,05/11/2014,Lateral Move > New Job > Same Level,Administrator,Senior Specialist,Senior Professional,Senior Professional,107475.87,111397.07,Supply Chain,Supply Chain,11,11,0,0,Male,Non-Minority,49,1386,182,Yes,Non-Minority
E00292,Casey Robinson,12/09/2013,12/20/2014,Lateral Move > New Job > Same Level,Analyst I,Administrator,Manager,Manager,99436.45,99814.01,Human Resources,Finance,10,10,1,1,Male,Non-Minority,32,1261,739,Yes,Non-Minority
E00292,Casey Robinson,12/09/2013,01/04/2016,Promotion > New Job > Higher Level,Administrator,Senior Manager,Manager,Senior Manager,99814.01,106167.55,Finance,Finance,10,12,1,1,Male,Non-Minority,32,524,674,Yes,Non-Minority
E00292,Casey Robinson,12/09/2013,09/29/2015,Promotion > New Job > Higher Level,Senior Manager,Senior Specialist,Senior Manager,Director,106167.55,115545.67,Finance,Engineering,12,13,1,1,Male,Non-Minority,32,1569,436,Yes,Non-Minority
E00292,Casey Robinson,12/09/2013,04/08/2015,Lateral Move > New Job > Same Level,Senior Specialist,Analyst I,Director,Director,115545.67,118204.75,Engineering,Engineering,13,13,1,1,Male,Non-Minority,32,1640,209,Yes,Non-Minority
E00094,Sage Taylor,08/26/2010,03/12/2012,Lateral Move > New Job > Same Level,Specialist,Senior Associate,Senior Professional,Senior Professional,95895.18,94640.11,Finance,Operations,10,10,0,0,Female,Non-Minority,49,949,337,Yes,Non-Minority
E00094,Sage Taylor,08/26/2010,10/18/2011,Demotion > New Job > Lower Level,Senior Associate,Director,Senior Professional,Professional,94640.11,82936.23,Operations,Operations,10,9,0,0,Female,Non-Minority,49,664,1099,Yes,Non-Minority
E00094,Sage Taylor,08/26/2010,07/02/2014,Promotion > New Job > Higher Level,Director,Manager,Professional,Senior Professional,82936.23,98893.46,Operations,Operations,9,11,0,0,Female,Non-Minority,49,1312,923,Yes,Non-Minority
E00471,Logan Walker,04/07/2015,12/09/2016,Lateral Move > New Job > Same Level,Analyst II,Consultant,Entry,Entry,87398.51,85827.39,Research,Research,9,9,0,0,Male,Non-Minority,35,218,641,Yes,Non-Minority
E00215,River Johnson,05/09/2010,03/04/2012,Promotion > New Job > Higher Level,Manager,Coordinator,Professional,Senior Professional,72660.73,78978.39,Sales,Sales,8,9,0,0,Female,Non-Minority,60,437,713,No,Non-Minority
E00215,River Johnson,05/09/2010,12/10/2012,Promotion > New Job > Higher Level,Coordinator,Senior Manager,Senior Professional,Manager,78978.39,88210.75,Sales,Sales,9,11,0,1,Female,Non-Minority,60,596,381,Yes,Non-Minority
E00215,River Johnson,05/09/2010,06/11/2013,Lateral Move > New Job > Same Level,Senior Manager,Senior Manager,Manager,Manager,88210.75,89783.62,Sales,Sales,11,11,1,1,Female,Non-Minority,60,1047,1226,No,Non-Minority
E00215,River Johnson,05/09/2010,11/19/2013,Lateral Move > New Job > Same Level,Senior Manager,Administrator,Manager,Manager,89783.62,88250.6,Sales,Sales,11,11,1,1,Female,Non-Minority,60,1451,682,No,Non-Minority
E00215,River Johnson,05/09/2010,01/05/2015,Promotion > New Job > Higher Level,Administrator,Manager,Manager,Senior Manager,88250.6,92670.32,Sales,Sales,11,12,1,1,Female,Non-Minority,60,739,1314,No,Non-Minority
E00411,Jordan Garcia,06/10/2017,05/24/2019,Promotion > New Job > Higher Level,Coordinator,Associate,Professional,Senior Professional,70679.08,84806.86,Finance,Finance,6,8,0,0,Male,Non-Minority,38,1378,1135,Yes,Non-Minority
E00411,Jordan Garcia,06/10/2017,03/25/2019,Promotion > New Job > Higher Level,Associate,Analyst II,Senior Professional,Manager,84806.86,91100.58,Finance,Finance,8,9,0,1,Male,Non-Minority,38,795,273,Yes,Non-Minority
E00411,Jordan Garcia,06/10/2017,08/27/2020,Promotion > New Job > Higher Level,Analyst II,Senior Associate,Manager,Senior Manager,91100.58,107004.44,Finance,Finance,9,10,1,1,Male,Non-Minority,38,1064,521,Yes,Non-Minority
E00445,Logan Lewis,08/04/2017,04/19/2019,Promotion > New Job > Higher Level,VP,Senior Director,Professional,Senior Professional,102205.2,120866.82,Communications,Communications,13,15,0,0,Female,Minority,25,715,1017,Yes,Minority
E00445,Logan Lewis,08/04/2017,05/10/2019,Promotion > New Job > Higher Level,Senior Director,Associate,Senior Professional,Manager,120866.82,138917.26,Communications,Communications,15,16,0,1,Female,Minority,25,1121,1317,Yes,Minority
E00445,Logan Lewis,08/04/2017,06/06/2020,Promotion > New Job > Higher Level,Associate,Director,Manager,Senior Manager,138917.26,164909.06,Communications,Finance,16,17,1,1,Female,Minority,25,1155,98,Yes,Minority
E00445,Logan Lewis,08/04/2017,08/23/2018,Lateral Move > New Job > Same Level,Director,Consultant,Senior Manager,Senior Manager,164909.06,169376.36,Finance,Finance,17,17,1,1,Female,Minority,25,1606,1091,Yes,Minority
E00445,Logan Lewis,08/04/2017,11/12/2022,Promotion > New Job > Higher Level,Consultant,Senior Director,Senior Manager,Director,169376.36,191517.19,Finance,Finance,17,17,1,1,Female,Minority,25,1513,248,Yes,Minority
E00312,Jamie Rodriguez,11/16/2013,12/01/2014,Promotion > New Job > Higher Level,Manager,Administrator,Entry,Professional,77504.29,89194.8,Operations,Operations,8,10,0,0,Male,Minority,31,950,1321,Yes,Minority
E00312,Jamie Rodriguez,11/16/2013,11/17/2015,Promotion > New Job > Higher Level,Administrator,VP,Professional,Senior Professional,89194.8,96025.16,Operations,Operations,10,12,0,0,Male,Minority,31,197,345,No,Minority
E00312,Jamie Rodriguez,11/16/2013,06/20/2017,Promotion > New Job > Higher Level,VP,Associate,Senior Professional,Manager,96025.16,114311.92,Operations,Operations,12,14,0,1,Male,Minority,31,1701,130,Yes,Minority
E00312,Jamie Rodriguez,11/16/2013,06/13/2016,Promotion > New Job > Higher Level,Associate,Senior Director,Manager,Senior Manager,114311.92,123311.33,Operations,Operations,14,16,1,1,Male,Minority,31,800,542,No,Minority
E00312,Jamie Rodriguez,11/16/2013,03/09/2016,Lateral Move > New Job > Same Level,Senior Director,Analyst I,Senior Manager,Senior Manager,123311.33,129305.29,Operations,Operations,16,16,1,1,Male,Minority,31,754,1099,Yes,Minority
E00058,Sydney Robinson,06/06/2020,06/02/2022,Promotion > New Job > Higher Level,Analyst II,Senior Director,Professional,Senior Professional,122982.03,129262.76,Marketing,Marketing,14,15,0,0,Male,Non-Minority,32,991,317,Yes,Non-Minority
E00058,Sydney Robinson,06/06/2020,03/17/2022,Lateral Move > New Job > Same Level,Senior Director,Senior Manager,Senior Professional,Senior Professional,129262.76,131826.97,Marketing,Marketing,15,15,0,0,Male,Non-Minority,32,576,1441,Yes,Non-Minority
E00058,Sydney Robinson,06/06/2020,05/31/2022,Lateral Move > New Job > Same Level,Senior Manager,Senior Analyst,Senior Professional,Senior Professional,131826.97,129793.57,Marketing,Human Resources,15,15,0,0,Male,Non-Minority,32,711,1257,Yes,Non-Minority
E00058,Sydney Robinson,06/06/2020,09/15/2022,Lateral Move > New Job > Same Level,Senior Analyst,Senior Associate,Senior Professional,Senior Professional,129793.57,135202.1,Human Resources,Human Resources,15,15,0,0,Male,Non-Minority,32,572,1478,Yes,Non-Minority
E00058,Sydney Robinson,06/06/2020,07/23/2021,Promotion > New Job > Higher Level,Senior Associate,Analyst I,Senior Professional,Manager,135202.1,155766.62,Human Resources,Human Resources,15,17,0,1,Male,Non-Minority,32,1054,1402,Yes,Non-Minority
E00058,Sydney Robinson,06/06/2020,01/04/2022,Promotion > New Job > Higher Level,Analyst I,Senior Associate,Manager,Senior Manager,155766.62,173661.44,Human Resources,Human Resources,17,17,1,1,Male,Non-Minority,32,429,1482,Yes,Non-Minority
E00384,Drew Brown,12/18/2019,08/12/2021,Lateral Move > New Job > Same Level,Manager,Analyst I,Senior Professional,Senior Professional,112290.59,113940.16,Human Resources,Human Resources,12,12,0,0,Female,Non-Minority,63,1657,549,Yes,Non-Minority
E00384,Drew Brown,12/18/2019,02/03/2021,Lateral Move > New Job > Same Level,Analyst I,Manager,Senior Professional,Senior Professional,113940.16,113878.1,Human Resources,Human Resources,12,12,0,0,Female,Non-Minority,63,827,100,No,Non-Minority
E00384,Drew Brown,12/18/2019,02/27/2023,Promotion > New Job > Higher Level,Manager,Coordinator,Senior Professional,Manager,113878.1,125289.35,Human Resources,Human Resources,12,13,0,1,Female,Non-Minority,63,231,552,Yes,Non-Minority
E00384,Drew Brown,12/18/2019,10/29/2024,Lateral Move > New Job > Same Level,Coordinator,Associate,Manager,Manager,125289.35,126500.57,Human Resources,Sales,13,13,1,1,Female,Non-Minority,63,516,764,Yes,Non-Minority
E00384,Drew Brown,12/18/2019,09/14/2022,Lateral Move > New Job > Same Level,Associate,Analyst I,Manager,Manager,126500.57,124527.05,Sales,Sales,13,13,1,1,Female,Non-Minority,63,1162,974,Yes,Non-Minority
E00319,Alex Lee,04/06/2011,02/02/2013,Promotion > New Job > Higher Level,Manager,Associate,Senior Professional,Manager,125644.67,147767.7,Sales,Product,14,16,0,1,Female,Non-Minority,22,877,201,Yes,Non-Minority
E00422,Cameron Harris,11/07/2016,07/31/2018,Promotion > New Job > Higher Level,Analyst II,Director,Director,VP,105487.95,125692.28,Product,Product,11,12,1,1,Female,Minority,39,1078,285,Yes,Minority
E00422,Cameron Harris,11/07/2016,08/09/2019,Promotion > New Job > Higher Level,Director,Consultant,VP,VP,125692.28,142892.03,Product,Finance,12,14,1,1,Female,Minority,39,248,862,No,Minority
E00422,Cameron Harris,11/07/2016,08/10/2019,Demotion > New Job > Lower Level,Consultant,Coordinator,VP,Director,142892.03,137992.39,Finance,Finance,14,13,1,1,Female,Minority,39,441,216,Yes,Minority
